data;id_venda;filial;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2024-09-29 11:29:55.337217;2872;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Collen Carman;feminino;debito
2024-09-29 12:25:57.191477;2873;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Michelle Clarke;feminino;credito
2024-09-29 12:39:52.909206;2874;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Terry Merritt;masculino;boleto
2024-09-29 13:29:03.659628;2875;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Carl Jones;masculino;credito
2024-09-29 13:57:13.675757;2876;São Paulo;Maria Souza;"Smart TV 50"" 4K";Benjamin Schoppert;masculino;dinheiro
2024-09-29 14:20:18.742533;2877;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Robyn Fox;feminino;credito
2024-09-29 15:34:02.486135;2878;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Teresa Byrd;feminino;credito
2024-09-29 15:37:44.490124;2879;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Debra Evans;feminino;credito
2024-09-29 16:20:09.922396;2880;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Rodney Obrian;masculino;pix
2024-09-30 07:08:58.008536;2881;São Paulo;João Silva;Smartphone 5G 128GB;Joseph Helton;masculino;debito
2024-09-30 07:45:50.130037;2882;Diadema;Rafael Alves;Caixa de Som Bluetooth;Jesse Henkel;masculino;boleto
2024-09-30 08:11:59.446324;2883;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;William Smith;masculino;credito
2024-09-30 09:37:47.879810;2884;São Paulo;João Silva;Caixa de Som Bluetooth;May Mateus;feminino;credito
2024-09-30 14:37:47.168245;2885;São Paulo;Maria Souza;Smartphone 5G 128GB;Esther Sartoris;feminino;dinheiro
2024-09-30 15:04:00.441604;2886;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Lily Williams;feminino;pix
2024-09-30 15:07:54.764230;2887;São Paulo;Maria Souza;"Smart TV 50"" 4K";Francis Royster;feminino;credito
2024-09-30 17:12:17.010723;2888;Osasco;Juliana Costa;Smartphone 5G 128GB;Lucy Cato;feminino;credito
2024-10-01 07:06:13.532448;2889;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Jerome Stephenson;masculino;credito
2024-10-01 07:47:00.944105;2890;São Paulo;Maria Souza;Caixa de Som Bluetooth;Robin Sims;feminino;credito
2024-10-01 10:49:16.430980;2891;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Laura Williams;feminino;credito
2024-10-01 15:09:50.657343;2892;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Sheila Brown;feminino;credito
2024-10-01 15:22:52.505944;2893;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Julia Alvarez;feminino;credito
2024-10-01 16:55:08.620804;2894;Santo André;Bruno Rocha;Smartphone 5G 128GB;Julie Morton;feminino;credito
2024-10-02 07:04:02.634373;2895;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Nathan Brendal;masculino;credito
2024-10-02 08:25:49.875726;2896;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Mike Stein;masculino;credito
2024-10-02 10:39:07.840110;2897;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Jordan Gray;masculino;credito
2024-10-02 11:11:58.296865;2898;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Miriam Schmig;feminino;credito
2024-10-02 11:43:19.742145;2899;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Dale Bouchard;masculino;credito
2024-10-02 11:59:08.596329;2900;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Amber Olson;feminino;credito
2024-10-02 12:03:59.131747;2901;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Eileen Foss;feminino;credito
2024-10-02 12:30:56.210022;2902;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Anthony Nachtrieb;masculino;credito
2024-10-02 13:00:51.290262;2903;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Robert Brown;masculino;credito
2024-10-02 15:45:13.403150;2904;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Dorthy Castro;feminino;dinheiro
2024-10-02 15:47:12.520566;2905;Osasco;Lucas Lima;"Smart TV 50"" 4K";Walter Semien;masculino;debito
2024-10-02 15:58:53.027018;2906;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Willard Johnson;masculino;debito
2024-10-02 16:01:58.008536;2907;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Betsy Powers;feminino;debito
2024-10-02 17:31:21.098488;2908;Diadema;Rafael Alves;Smartphone 5G 128GB;Adam Reagan;masculino;credito
2024-10-03 06:44:47.658412;2909;Guarulhos;Ana Oliveira;Notebook i5 8GB SSD 512GB;Faye Brown;feminino;credito
2024-10-03 10:46:02.088703;2910;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Felix Brown;masculino;credito
2024-10-03 11:26:04.089399;2911;Osasco;Juliana Costa;Caixa de Som Bluetooth;Kathryn Wilder;feminino;debito
2024-10-03 11:36:45.772425;2912;São Bernardo do Campo;Marcos Fernandes;Smartphone 5G 128GB;Antoinette Pinson;feminino;dinheiro
2024-10-03 12:29:03.752067;2913;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Richard Fletcher;masculino;credito
2024-10-03 13:37:44.879214;2914;Osasco;Lucas Lima;Smartphone 5G 128GB;Alfred Westfall;masculino;credito
2024-10-03 14:11:44.585861;2915;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Susan Blair;feminino;credito
2024-10-03 14:23:45.391683;2916;Osasco;Juliana Costa;Caixa de Som Bluetooth;Mary Holdman;feminino;dinheiro
2024-10-04 07:29:53.205972;2917;Osasco;Lucas Lima;"Smart TV 50"" 4K";Selma Berry;feminino;credito
2024-10-04 08:38:09.621281;2918;Osasco;Lucas Lima;Caixa de Som Bluetooth;Barry Ashcraft;masculino;credito
2024-10-04 09:06:50.608588;2919;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Dante George;masculino;credito
2024-10-04 09:26:09.744260;2920;São Paulo;Maria Souza;Smartphone 5G 128GB;James Orourke;masculino;credito
2024-10-04 09:55:11.968524;2921;São Paulo;João Silva;"Smart TV 50"" 4K";Charlene Howe;feminino;boleto
2024-10-04 11:55:06.234673;2922;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Esther Harrell;feminino;credito
2024-10-04 11:57:06.001770;2923;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Lissette Oroark;feminino;credito
2024-10-04 13:41:01.236361;2924;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Wesley Johnson;masculino;boleto
2024-10-04 14:05:47.794949;2925;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Eunice Porter;feminino;credito
2024-10-04 14:21:03.597503;2926;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Carol Schott;feminino;debito
2024-10-04 15:23:13.658838;2927;Diadema;Rafael Alves;Caixa de Som Bluetooth;Dana Mills;feminino;credito
2024-10-05 07:27:10.155328;2928;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Charles Landreth;masculino;credito
2024-10-05 08:29:18.293776;2929;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Debra Corbin;feminino;pix
2024-10-05 08:45:02.769657;2930;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Linda Andrew;feminino;credito
2024-10-05 09:05:54.955382;2931;Osasco;Juliana Costa;Caixa de Som Bluetooth;Adeline Coleman;feminino;credito
2024-10-05 09:49:45.408309;2932;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Matilda Thompson;feminino;credito
2024-10-05 11:19:14.317861;2933;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Elizabeth Hord;feminino;credito
2024-10-05 12:27:56.799621;2934;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Wayne Rosner;masculino;dinheiro
2024-10-05 15:39:00.944105;2935;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Michael Tate;masculino;credito
2024-10-05 15:47:55.995732;2936;Osasco;Juliana Costa;Caixa de Som Bluetooth;Scotty Roy;masculino;credito
2024-10-06 07:10:10.413303;2937;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Milton Cates;masculino;credito
2024-10-06 10:03:51.643085;2938;Osasco;Juliana Costa;Caixa de Som Bluetooth;Dana Davis;feminino;credito
2024-10-06 11:49:06.412291;2939;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Joseph Bertolino;masculino;credito
2024-10-06 12:08:51.659550;2940;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Dorothy Doles;feminino;debito
2024-10-06 12:31:59.346680;2941;Osasco;Juliana Costa;Caixa de Som Bluetooth;Catherine Mertz;feminino;credito
2024-10-06 13:15:59.992960;2942;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Jesse Sierra;masculino;debito
2024-10-06 13:22:00.507375;2943;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;James Kelly;masculino;credito
2024-10-06 13:41:55.954925;2944;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Kenneth Rosenthal;masculino;credito
2024-10-06 14:21:56.475292;2945;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Lindsey Bravo;masculino;credito
2024-10-06 16:44:15.326754;2946;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Luz Taylor;feminino;credito
2024-10-06 16:49:07.484409;2947;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Tiffany Dalessandro;feminino;credito
2024-10-07 07:10:44.975473;2948;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Doris Stack;feminino;boleto
2024-10-07 09:25:47.160174;2949;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Nicole Fenton;feminino;credito
2024-10-07 10:11:03.057278;2950;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Robert Lopez;masculino;credito
2024-10-07 10:11:44.983613;2951;São Paulo;Maria Souza;Caixa de Som Bluetooth;James Martin;masculino;credito
2024-10-07 10:15:10.016679;2952;Santo André;Bruno Rocha;Smartphone 5G 128GB;Samuel King;masculino;debito
2024-10-07 12:03:46.353031;2953;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Michael Cross;masculino;boleto
2024-10-07 12:47:14.159199;2954;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";William Rustad;masculino;dinheiro
2024-10-07 17:22:58.023990;2955;Diadema;Rafael Alves;Caixa de Som Bluetooth;Gerald Fugate;masculino;credito
2024-10-08 06:38:49.135204;2956;São Paulo;Maria Souza;"Smart TV 50"" 4K";Laverne Calvin;feminino;credito
2024-10-08 08:45:58.474153;2957;São Bernardo do Campo;Carla Pereira;Smartphone 5G 128GB;Emma Ackerman;feminino;credito
2024-10-08 09:26:47.579497;2958;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Wilbert Weaver;masculino;pix
2024-10-08 10:19:02.353193;2959;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Melissa Conn;feminino;dinheiro
2024-10-08 12:32:59.054013;2960;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Domingo Harju;masculino;credito
2024-10-08 12:36:07.292060;2961;São Bernardo do Campo;Marcos Fernandes;Caixa de Som Bluetooth;Joe Jones;masculino;boleto
2024-10-08 13:26:19.250591;2962;São Paulo;João Silva;"Smart TV 50"" 4K";Norma Leyva;feminino;credito
2024-10-08 15:45:03.140118;2963;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Cheryl Kreitner;feminino;debito
2024-10-08 16:07:48.684165;2964;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Kevin Mcwhorter;masculino;debito
2024-10-08 16:33:19.350873;2965;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Paige Scerbo;feminino;credito
2024-10-08 17:07:14.121324;2966;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Timothy Henry;masculino;credito
2024-10-09 08:50:06.338351;2967;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Jennifer Weal;feminino;debito
2024-10-09 09:38:47.532273;2968;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Gail Maynard;feminino;pix
2024-10-09 09:53:46.298905;2969;Osasco;Juliana Costa;Smartphone 5G 128GB;Natasha Almanza;feminino;boleto
2024-10-09 10:20:11.150035;2970;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Amie Cearley;feminino;credito
2024-10-09 11:04:12.424445;2971;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Carlos Albert;masculino;credito
2024-10-09 11:24:48.312440;2972;Diadema;Rafael Alves;"Smart TV 50"" 4K";Walter Edmondson;masculino;pix
2024-10-09 11:41:45.009332;2973;Osasco;Juliana Costa;Smartphone 5G 128GB;Gregory Jones;masculino;boleto
2024-10-09 11:54:51.098231;2974;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Kimberly Cardwell;feminino;credito
2024-10-09 12:28:03.455229;2975;Osasco;Juliana Costa;"Smart TV 50"" 4K";Ann Hudson;feminino;credito
2024-10-09 14:24:54.289191;2976;Osasco;Lucas Lima;Caixa de Som Bluetooth;Leslie Fischer;feminino;credito
2024-10-09 15:07:58.622248;2977;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Onie Greenwood;feminino;boleto
2024-10-09 15:34:45.597124;2978;São Paulo;João Silva;"Smart TV 50"" 4K";Danielle Gomez;feminino;credito
2024-10-10 07:06:05.207722;2979;Santo André;Bruno Rocha;Caixa de Som Bluetooth;Donna Zeman;feminino;credito
2024-10-10 09:41:02.614135;2980;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Sharon Houston;feminino;credito
2024-10-10 13:18:57.168750;2981;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Charles Deane;masculino;credito
2024-10-10 13:58:58.545795;2982;Osasco;Juliana Costa;Caixa de Som Bluetooth;Richard Wood;masculino;credito
2024-10-10 14:00:07.813032;2983;Santo André;Bruno Rocha;"Smart TV 50"" 4K";James Foust;masculino;credito
2024-10-10 16:40:56.563472;2984;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Henry Trainor;masculino;credito
2024-10-10 17:11:12.603057;2985;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;John Norrington;masculino;credito
2024-10-11 07:21:18.468585;2986;Diadema;Rafael Alves;Smartphone 5G 128GB;Michael Hamm;masculino;credito
2024-10-11 08:37:11.695279;2987;Diadema;Fernanda Ribeiro;Notebook i5 8GB SSD 512GB;Israel Winograd;masculino;pix
2024-10-11 11:58:06.404035;2988;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Robert Peek;masculino;credito
2024-10-11 14:07:18.247397;2989;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Rita Hatchett;feminino;credito
2024-10-11 14:18:19.666381;2990;Osasco;Juliana Costa;Caixa de Som Bluetooth;Gale Borich;masculino;credito
2024-10-11 16:15:20.179752;2991;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Vera Ayre;feminino;dinheiro
2024-10-11 16:31:58.421758;2992;Guarulhos;Pedro Santos;"Smart TV 50"" 4K";Charles Laws;masculino;dinheiro
2024-10-12 08:57:52.216834;2993;Osasco;Lucas Lima;Caixa de Som Bluetooth;Susana Fernandez;feminino;credito
2024-10-12 11:16:02.036670;2994;Osasco;Juliana Costa;Smartphone 5G 128GB;Jeremy Erb;masculino;dinheiro
2024-10-12 12:03:58.284828;2995;São Paulo;Maria Souza;Smartphone 5G 128GB;Rebecca Scott;feminino;credito
2024-10-12 12:50:48.693742;2996;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Billye Potter;feminino;credito
2024-10-12 17:30:06.740069;2997;Osasco;Lucas Lima;"Smart TV 50"" 4K";Samuel Kress;masculino;credito
2024-10-13 08:05:18.600584;2998;São Paulo;Maria Souza;Notebook i5 8GB SSD 512GB;Linda Piche;feminino;credito
2024-10-13 08:43:09.973998;2999;Diadema;Rafael Alves;"Smart TV 50"" 4K";Bertha Cook;feminino;credito
2024-10-13 09:55:17.084974;3000;Osasco;Juliana Costa;"Smart TV 50"" 4K";Krista Layton;feminino;boleto
2024-10-13 13:12:20.783024;3001;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;John Halford;masculino;credito
2024-10-13 13:25:18.709043;3002;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Joan Tolson;feminino;credito
2024-10-14 08:45:20.009805;3003;Osasco;Lucas Lima;"Smart TV 50"" 4K";Pamela Hedgepeth;feminino;debito
2024-10-14 08:58:52.933431;3004;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Robert Zahar;masculino;credito
2024-10-14 09:03:44.758636;3005;São Paulo;Maria Souza;Caixa de Som Bluetooth;Grant Pacheco;masculino;debito
2024-10-14 10:16:55.116624;3006;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Edith Tuai;feminino;credito
2024-10-14 12:10:08.670240;3007;São Paulo;João Silva;Caixa de Som Bluetooth;Frederick Sayre;masculino;credito
2024-10-14 15:06:06.667363;3008;Diadema;Rafael Alves;Caixa de Som Bluetooth;Vivienne Sandifer;feminino;pix
2024-10-14 17:34:47.077012;3009;São Paulo;João Silva;Notebook i5 8GB SSD 512GB;Dennis Romero;masculino;credito
2024-10-15 07:29:09.621281;3010;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Tara Eastman;feminino;credito
2024-10-15 10:18:57.615296;3011;São Bernardo do Campo;Carla Pereira;Notebook i5 8GB SSD 512GB;Anthony Chen;masculino;boleto
2024-10-15 10:23:09.500769;3012;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Mary Brown;feminino;boleto
2024-10-15 10:49:56.948030;3013;Osasco;Juliana Costa;"Smart TV 50"" 4K";Sam Pena;masculino;credito
2024-10-15 12:20:20.513274;3014;Guarulhos;Pedro Santos;Caixa de Som Bluetooth;Tonya Jones;feminino;credito
2024-10-15 12:42:49.728963;3015;Osasco;Juliana Costa;"Smart TV 50"" 4K";Mary White;feminino;debito
2024-10-15 13:47:19.350873;3016;Santo André;Patrícia Gomes;Caixa de Som Bluetooth;Rose Willis;feminino;credito
2024-10-15 14:03:06.501407;3017;São Bernardo do Campo;Carla Pereira;"Smart TV 50"" 4K";Joe Young;masculino;credito
2024-10-15 17:28:16.233778;3018;Diadema;Fernanda Ribeiro;Caixa de Som Bluetooth;Sylvia Carter;feminino;dinheiro
2024-10-16 07:27:51.098231;3019;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;Wanda Morton;feminino;boleto
2024-10-16 08:57:53.906827;3020;Santo André;Bruno Rocha;"Smart TV 50"" 4K";Rhoda Duboise;feminino;credito
2024-10-16 11:33:59.012077;3021;Santo André;Patrícia Gomes;Notebook i5 8GB SSD 512GB;Helen Alston;feminino;credito
2024-10-17 11:17:44.486110;3022;Diadema;Rafael Alves;Notebook i5 8GB SSD 512GB;William Dominguez;masculino;dinheiro
2024-10-17 11:56:57.438504;3023;São Paulo;Maria Souza;"Smart TV 50"" 4K";Gary Miller;masculino;credito
2024-10-17 14:26:00.474545;3024;São Paulo;Maria Souza;Smartphone 5G 128GB;Dennis Williams;masculino;credito
2024-10-17 16:04:45.728578;3025;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Linda Desmond;feminino;credito
2024-10-17 17:37:45.810375;3026;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Peter Pino;masculino;debito
2024-10-18 07:49:53.758898;3027;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Joshua Ramirez;masculino;credito
2024-10-18 11:34:57.224650;3028;São Bernardo do Campo;Marcos Fernandes;Notebook i5 8GB SSD 512GB;Pauline James;feminino;credito
2024-10-18 11:51:44.811101;3029;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";Anne Swisher;feminino;boleto
2024-10-18 12:31:07.798554;3030;Diadema;Rafael Alves;"Smart TV 50"" 4K";Barbara Baggett;feminino;credito
2024-10-18 15:45:12.599805;3031;Santo André;Bruno Rocha;Smartphone 5G 128GB;Gina Hawkins;feminino;credito
2024-10-18 15:55:55.388401;3032;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Betsy Grustas;feminino;debito
2024-10-19 08:11:14.385846;3033;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Francine Kelso;feminino;credito
2024-10-19 08:32:57.533562;3034;Guarulhos;Ana Oliveira;Caixa de Som Bluetooth;Robert Blair;masculino;boleto
2024-10-19 09:04:47.783819;3035;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Dixie Charles;feminino;credito
2024-10-19 09:48:48.158116;3036;Osasco;Juliana Costa;Caixa de Som Bluetooth;Sandra Morrison;feminino;credito
2024-10-19 12:34:06.084792;3037;Diadema;Fernanda Ribeiro;"Smart TV 50"" 4K";James Rigsby;masculino;credito
2024-10-19 13:29:19.315745;3038;Osasco;Juliana Costa;Notebook i5 8GB SSD 512GB;Darryl Smith;masculino;debito
2024-10-19 14:37:50.641366;3039;São Bernardo do Campo;Marcos Fernandes;"Smart TV 50"" 4K";Robert Torres;masculino;credito
2024-10-19 15:17:57.425905;3040;Osasco;Juliana Costa;"Smart TV 50"" 4K";Doris Santos;feminino;credito
2024-10-19 15:35:17.364668;3041;Osasco;Lucas Lima;Notebook i5 8GB SSD 512GB;Clara Murphy;feminino;credito
2024-10-19 17:12:01.990867;3042;Osasco;Juliana Costa;Caixa de Som Bluetooth;Pamela Norris;feminino;credito
2024-10-20 08:12:13.182379;3043;São Paulo;João Silva;Smartphone 5G 128GB;Elizabeth Lujan;feminino;credito
2024-10-20 08:15:49.619686;3044;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Charles Moffett;masculino;credito
2024-10-20 09:51:54.848903;3045;São Bernardo do Campo;Carla Pereira;Caixa de Som Bluetooth;Nancy Schramm;feminino;credito
2024-10-20 10:21:54.922621;3046;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Steven Johnson;masculino;credito
2024-10-20 11:14:54.285179;3047;Guarulhos;Ana Oliveira;Smartphone 5G 128GB;Oliver Holland;masculino;credito
2024-10-20 15:25:18.734125;3048;Santo André;Patrícia Gomes;"Smart TV 50"" 4K";Rosario Baird;feminino;credito
2024-10-20 16:37:47.591046;3049;Osasco;Lucas Lima;"Smart TV 50"" 4K";Walter Lee;masculino;credito
2024-10-20 17:26:12.727398;3050;São Paulo;João Silva;"Smart TV 50"" 4K";Felix Jones;masculino;credito
2024-10-21 07:34:45.761293;3051;Diadema;Rafael Alves;"Smart TV 50"" 4K";Danny Richardson;masculino;credito
2024-10-21 08:15:03.692647;3052;Guarulhos;Ana Oliveira;"Smart TV 50"" 4K";Precious Harrison;feminino;debito
2024-10-21 08:58:51.311962;3053;Osasco;Lucas Lima;Smartphone 5G 128GB;David Shay;masculino;dinheiro
2024-10-21 10:39:17.368479;3054;Santo André;Patrícia Gomes;Smartphone 5G 128GB;Erwin Martinson;masculino;credito
2024-10-21 10:44:01.089493;3055;São Paulo;João Silva;Caixa de Som Bluetooth;Donald Morris;masculino;credito
2024-10-21 12:30:08.019466;3056;Osasco;Lucas Lima;"Smart TV 50"" 4K";Micheal Jones;masculino;credito
2024-10-21 12:44:48.635271;3057;Guarulhos;Pedro Santos;Smartphone 5G 128GB;Anita Santiago;feminino;dinheiro
2024-10-21 13:00:10.825234;3058;Osasco;Juliana Costa;Smartphone 5G 128GB;Peter Konkel;masculino;credito
2024-10-21 13:09:59.840124;3059;Diadema;Fernanda Ribeiro;Smartphone 5G 128GB;Michael Bradley;masculino;boleto
2024-10-21 13:30:47.250827;3060;Osasco;Lucas Lima;Smartphone 5G 128GB;Brittany Bureau;feminino;credito
2024-10-21 14:41:15.450332;3061;Osasco;Juliana Costa;Smartphone 5G 128GB;Joann Bally;feminino;credito
2024-10-21 16:53:02.064510;3062;São Paulo;Maria Souza;Caixa de Som Bluetooth;Ann Allen;feminino;credito
2024-10-21 17:34:13.411472;3063;Guarulhos;Pedro Santos;Notebook i5 8GB SSD 512GB;Virginia Jenkins;feminino;debito
2024-10-22 08:18:06.558725;3064;Santo André;Bruno Rocha;Smartphone 5G 128GB;Marion Shelton;masculino;credito
